,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
38,17,25,62,56,0.01255,7.50025e-05,0.005604271846738068,0.0010510457746168596,0.011693340279302022,9.794705931692305e-05,0.0005401163202885496,0.014479522939070637,HON
39,13,25,62,68,0.0001,0.0001,0.002572844124417858,0.0005963035304925367,0.01206467139600812,-0.0013234120229682156,0.00012723424219426065,0.014938779259169407,HSBC
40,10,25,62,68,0.01255,1e-08,0.0005983339461959373,4.0213629974978877e-05,0.0110817751028306,-0.002978455530711116,0.00010638618488643467,0.015167336127510435,IBM
41,10,17,62,68,0.025,2.5007500000000004e-05,0.0008462052253350749,5.1143688870230066e-05,0.013260000282153704,-0.0012074348883577186,0.0005987914033712543,0.01956982292722577,INTC
42,17,21,75,68,0.025,1e-08,-0.00043967683516646545,0.0006256118336969933,0.013000554686227399,-0.002466368670876676,0.0011250270327076107,0.01781383044119155,INTU
43,10,10,50,50,0.0001,1e-08,,,,0.0021724830214332976,0.0010087212435391608,0.027475195036497042,JD
44,10,17,50,62,0.0001,1e-08,0.0024298288772846904,0.000859522048657082,0.007516441658547529,6.667685486751408e-05,0.0004595471023200684,0.011477342402286227,JNJ
45,10,25,75,50,0.006325000000000001,2.5007500000000004e-05,0.001569958128875055,0.0010296774542661938,0.015032871901701621,-0.0058801944687751065,0.0007391321103470892,0.017253292203772207,JPM
46,10,10,56,68,0.025,1e-08,9.753577083487617e-05,0.0003167347131425092,0.009443109582393827,-0.001189110237154425,0.0004499148136556969,0.011430053499670944,KO
47,13,25,56,50,0.01255,7.50025e-05,,0.00043221408651280093,0.009692558949433328,0.0004771997572637448,0.0006087232357626032,0.014085094915331926,LIN
48,10,21,62,50,0.025,2.5007500000000004e-05,0.0010262984048856824,0.0010264769712352148,0.011262913616458974,-0.0015918272154513001,0.0009362894186867732,0.016666435598244274,LLY
49,13,17,62,56,0.006325000000000001,2.5007500000000004e-05,,0.0012284802715603756,0.015610385608158417,-0.0014620252088081505,0.0010075049031659574,0.01790973406962061,LOW
50,10,25,75,56,0.025,1e-08,-0.001681070402516718,0.001376769656837841,0.013059748726329087,-0.006473517393858781,0.0009633941889691479,0.01747703372705281,MA
51,17,25,56,62,0.0001,5.0005000000000007e-05,0.0001730899902533229,6.41185299515624e-05,0.008163162629796083,0.0003179006765757316,0.0006715999472379677,0.013050663398931248,MCD
52,10,21,56,56,0.018775,2.5007500000000004e-05,0.002262464194392871,0.0009065158113465474,0.010802261200378643,-0.002721841271779664,0.0004667128541000655,0.014381360328450174,MDT
53,17,25,56,62,0.025,2.5007500000000004e-05,-2.891562094141767e-05,0.0009700611097080279,0.010620027557340223,-0.0002739123601457532,0.0003965354474734189,0.013721881570596952,MRK
54,13,25,75,75,0.01255,7.50025e-05,0.00592633492511395,0.001092134900386898,0.020772806410994295,-0.0031054488167649432,0.000871783931847638,0.019901255775849475,MS
55,13,25,62,56,0.025,5.0005000000000007e-05,-0.0004505747651861924,0.000585666317820351,0.01442554940092287,0.0031384490498991666,0.001218913929907343,0.016525452407178755,MSFT
56,10,25,56,75,0.018775,1e-08,0.0012822763487926158,0.0010255705527668245,0.008574416271286942,-0.0036415377473881117,0.0007797133780903016,0.013979229885439202,NEE
57,13,17,68,50,0.006325000000000001,2.5007500000000004e-05,,0.003386735254030988,0.04041864963251566,0.0003570858156379759,0.0012636854828879,0.02647565425129134,NFLX
58,13,25,68,50,0.018775,5.0005000000000007e-05,0.00037696296060510864,0.0008794414360045636,0.013899700655639433,-0.0022899153668616222,0.00084542156401246,0.01692790129975435,NKE
59,10,13,56,68,0.018775,5.0005000000000007e-05,,0.0028861146189501524,0.029998818260930843,-0.0021101530056817207,0.001350277403928788,0.024472191473778097,NOW
60,10,13,50,75,0.006325000000000001,1e-08,,0.0005285403771495981,0.017060667869972217,-0.001451578113111962,0.0023580861611770137,0.02779352604951358,NVDA
61,10,17,50,75,0.0001,5.0005000000000007e-05,0.0011234621484526874,0.001139324033802478,0.015421342067412932,0.0002588991097468353,0.0006182097149310356,0.016017335147574783,NVO
62,13,21,68,50,0.018775,2.5007500000000004e-05,0.0009183242974912256,0.0009233632239390048,0.008490614063390736,-0.0005120872441814166,0.0002865283320161759,0.011819109168274973,NVS
63,13,21,50,56,0.025,7.50025e-05,0.00037168622269958743,0.0007106010479498112,0.01377006390137177,0.0010370831467079367,0.0005187504106582338,0.015981897696969685,ORCL
64,21,25,75,62,0.018775,0.0001,0.00138584267356934,0.0005692648733075869,0.007760545874873913,-9.087640531902957e-06,0.0005638331960146946,0.011675334980824017,PEP
65,17,17,50,62,0.006325000000000001,1e-08,0.0006529893066156492,0.0009738900733747771,0.009564666828141772,-0.0013022750132764681,0.0004813720038167159,0.01390785674817008,PFE
66,10,17,75,62,0.01255,2.5007500000000004e-05,0.0001134625758669928,0.0005496519771533333,0.009406478634236711,-0.0020426079797419756,0.0005388758926541995,0.011415376831280343,PG
67,13,13,50,75,0.01255,1e-08,0.00034670511594659374,0.00012818299299342402,0.01032815281980104,-0.0008591081099579546,0.00047173702312222946,0.01443405643312133,PM
68,25,25,62,68,0.018775,2.5007500000000004e-05,0.0013569917857157306,-0.00039739598523192175,0.014636010566244676,-0.0005063462125916629,1.2312678392448323e-05,0.020084446426593492,PTR
69,10,10,50,50,0.0001,1e-08,,,,0.0008435111192625157,0.0008847548435018196,0.022799323434728236,PYPL
70,13,25,62,50,0.01255,2.5007500000000004e-05,0.003608488380698631,0.0005351976742398588,0.013106217265832665,-0.0014255906391480325,0.0007520975376109534,0.021852220348510355,QCOM
71,25,13,56,50,0.006325000000000001,0.0001,-0.0007941667138116979,0.00038071624254761396,0.01990942030571064,3.6112362237065446e-05,0.000618262893982329,0.020828399220135393,RIO
72,13,21,68,75,0.018775,0.0001,,0.0007832827940209608,0.011048888808721465,-0.0019085690960789431,0.00036418204369302425,0.017052871117763203,RTX
73,13,17,68,75,0.018775,1e-08,0.000671040072594225,0.0006044277754448122,0.010377675127388316,-0.0011692432000620272,0.0004874593343662667,0.012787368242242757,RY
74,10,25,62,56,0.0001,2.5007500000000004e-05,0.001560522459982852,0.0005707624137883411,0.014300995020143117,-0.0028965974424195228,0.00038165745187726405,0.016206750079012542,SAP
75,25,21,56,56,0.025,7.50025e-05,0.004883517481033515,0.0016054584035151455,0.01628132216373156,0.0011653620799099615,0.0008468722160601286,0.020720107468735073,SCHW
76,13,13,50,75,0.025,2.5007500000000004e-05,0.0037210861963659484,0.0008676263383532213,0.014008108352372338,-0.00037917789326508014,0.0002668404920508823,0.013879591592372587,SNY
77,10,13,50,50,0.0001,1e-08,0.004200823409859914,-8.516750838283935e-05,0.023808284428686797,-0.002161384980989329,0.0010783427773198113,0.019196321626370028,SONY
78,13,21,56,68,0.0001,1e-08,-0.0006996289144594724,0.0004260855862222685,0.009468951386627636,-0.001307693275807071,0.0001590403595068975,0.013337784320931126,T
79,13,17,62,56,0.0001,1e-08,0.0016899093350585038,0.00042730225499323183,0.008658569327342184,-0.0006198437658147346,0.0005525302090867511,0.013648751762973296,TD
80,10,25,75,68,0.01255,0.0001,-0.00013067959531697825,0.00082749620248517,0.01428073930712459,-0.0017715179603292163,0.0003727090891767473,0.012859830242550349,TM
81,13,13,56,68,0.018775,2.5007500000000004e-05,,0.0017166204530645677,0.013118050052705917,0.00010413866447497229,0.0008516193306397587,0.01504504768543442,TMO
82,21,25,75,56,0.0001,7.50025e-05,0.00025145339456446997,0.001690220378265648,0.03146688947581151,0.001362907745871599,0.0008359416569169261,0.017733984783352228,TMUS
83,13,13,56,56,0.025,1e-08,0.0018076613752421884,0.0043051069555625,0.037906278503919165,0.00233851786709511,0.0020843481077096266,0.034329440677816604,TSLA
84,21,25,62,75,0.01255,7.50025e-05,0.004963323780748044,0.0006573088159110621,0.015454411870325242,0.00048783413974364686,0.001237289120405,0.01829112574770401,TSM
85,10,21,75,56,0.018775,5.0005000000000007e-05,0.0018163004308993573,0.0005282454751043985,0.012744493767360256,-0.004769322800678852,0.00037635537006127403,0.01862970497844115,TTE
86,10,10,75,50,0.018775,1e-08,,0.000766847613614379,0.013639742460896193,-0.005207813963053737,0.000916940257185167,0.017548108073552733,TXN
87,13,10,68,50,0.01255,1e-08,-0.0006627607691805778,0.0006178403651358214,0.009950544801303435,0.00047821041483343845,0.0003419266263074567,0.013615474827165349,UL
88,13,25,75,50,0.025,0.0001,0.0014039362156130061,0.000714051823361983,0.01325598278876084,0.0007618768610548874,0.0011155311958635503,0.01637822203165386,UNH
89,13,13,50,68,0.018775,2.5007500000000004e-05,,0.001080345991679719,0.012112200579336305,-0.0002438478499263886,0.0007334452138976305,0.016253058739082834,UNP
90,10,25,75,62,0.018775,1e-08,-0.0010409594325256582,0.0006053935959306557,0.009170092290171404,-0.005335996208946758,0.0006225559843623766,0.015331227066737991,UPS
91,21,25,50,68,0.006325000000000001,0.0001,,0.001458041909439229,0.013353845788208,6.472149167499821e-06,0.0008380394325474539,0.01580815494620038,V
92,10,25,50,56,0.025,1e-08,0.0005349880519789386,0.000676010119403634,0.01028900825743505,,0.0002949172739347812,0.011064817758269825,VZ
93,13,13,62,50,0.025,0.0001,0.001027138038633787,0.0009562941112504958,0.011669140667783085,-0.0010299824786165854,0.00039818847771382857,0.019187127043352358,WFC
94,13,25,62,62,0.01255,2.5007500000000004e-05,6.141518459046954e-05,0.0005404472374861789,0.009054449821887219,0.0003209638318714191,0.0004865764125167262,0.012965742511849041,WMT
95,10,21,50,62,0.006325000000000001,1e-08,0.0007489406210353921,0.0003403321805372426,0.009034502133444939,-0.006502344719652494,0.00022060271461752886,0.017038170017669486,XOM
