,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
32,10,21,75,56,7.50025e-05,0.0001,0.0036452046243576923,0.0019196778943640466,0.033970526307271376,0.0024487292343726218,0.0007612005722956071,0.020863243290345192,FB
33,13,25,56,56,1e-08,0.0001,0.0017767308191342821,0.0014359197605825266,0.013781877567846598,0.001068078949247459,0.0008647764645062925,0.01646465337051219,GOOG
34,13,25,56,56,1e-08,0.0001,0.001776731034198917,0.0014359197005968233,0.013781877149748677,0.0008592188818402418,0.0008619497178595093,0.016445485629419106,GOOGL
35,10,21,75,68,7.50025e-05,0.0001,0.0012109520870913408,0.0008598941658252812,0.015236534788135525,0.0017221726933271334,0.0005967079359051891,0.018076176278067076,GS
36,13,17,56,62,0.0001,0.0001,0.0010129215492015657,0.0011482760680728665,0.011374730842067438,0.0013599753615403372,0.0009437701929281379,0.014810261580575855,HD
37,13,25,75,50,7.50025e-05,0.0001,0.0005624940001180445,8.776866328813227e-05,0.0198884872450138,0.002382939526901644,0.0008780231622809894,0.018215841073550915,HDB
38,10,21,68,75,2.5007500000000004e-05,0.006325000000000001,0.0010936564719662633,0.0010510457746168596,0.011693340279302022,0.0008482874317389133,0.0005401163202885496,0.014479522939070637,HON
39,13,21,62,75,0.0001,0.0001,0.0003508986159189625,0.0005963035304925367,0.01206467139600812,0.00108298745183871,0.00012723424219426065,0.014938779259169407,HSBC
40,10,17,62,50,2.5007500000000004e-05,0.0001,-8.266732909954441e-05,4.0213629974978877e-05,0.0110817751028306,0.0014139354247117643,0.00010638618488643467,0.015167336127510435,IBM
41,13,17,68,56,0.0001,0.0001,-3.4123989462510466e-05,5.1143688870230066e-05,0.013260000282153704,0.0011454332742885257,0.0005987914033712543,0.01956982292722577,INTC
42,10,25,56,50,0.0001,0.025,0.001039227007416936,0.0006256118336969933,0.013000554686227399,0.0014957620785733775,0.0011250270327076107,0.01781383044119155,INTU
43,10,10,50,50,1e-08,0.0001,,,,0.0009053527635315738,0.0010087212435391608,0.027475195036497042,JD
44,10,10,62,50,0.0001,0.0001,0.0006243637251239877,0.000859522048657082,0.007516441658547529,0.001001737402503594,0.0004595471023200684,0.011477342402286227,JNJ
45,13,21,62,56,2.5007500000000004e-05,0.0001,0.0014741346478748414,0.0010296774542661938,0.015032871901701621,0.0013532276341283647,0.0007391321103470892,0.017253292203772207,JPM
46,10,25,56,50,0.0001,0.006325000000000001,-0.00011267336396252579,0.0003167347131425092,0.009443109582393827,0.0007294132871020036,0.0004499148136556969,0.011430053499670944,KO
47,10,21,68,75,0.0001,0.01255,0.000615706440289208,0.00043221408651280093,0.009692558949433328,0.0009679161433385938,0.0006087232357626032,0.014085094915331926,LIN
48,25,21,56,68,7.50025e-05,0.0001,0.0008699253764652158,0.0010264769712352148,0.011262913616458974,0.0009052038277085825,0.0009362894186867732,0.016666435598244274,LLY
49,13,13,56,56,0.0001,0.0001,0.0016831574536116823,0.0012284802715603756,0.015610385608158417,0.0021726491061345586,0.0010075049031659574,0.01790973406962061,LOW
50,10,13,56,50,2.5007500000000004e-05,0.0001,0.0017330928427460137,0.001376769656837841,0.013059748726329087,0.0012981849275367687,0.0009633941889691479,0.01747703372705281,MA
51,10,17,68,75,5.0005000000000007e-05,0.0001,0.0002802221093859837,6.41185299515624e-05,0.008163162629796083,0.0014478117100070623,0.0006715999472379677,0.013050663398931248,MCD
52,10,17,75,56,0.0001,0.018775,0.0007614363275680072,0.0009065158113465474,0.010802261200378643,0.0009329337839342775,0.0004667128541000655,0.014381360328450174,MDT
53,17,17,75,50,7.50025e-05,0.0001,0.0010603369378581748,0.0009700611097080279,0.010620027557340223,0.000487474314997778,0.0003965354474734189,0.013721881570596952,MRK
54,10,21,62,75,5.0005000000000007e-05,0.0001,0.0018813614395077453,0.001092134900386898,0.020772806410994295,0.002158641579841375,0.000871783931847638,0.019901255775849475,MS
55,13,25,62,50,2.5007500000000004e-05,0.006325000000000001,0.0012568510587743396,0.000585666317820351,0.01442554940092287,0.0011220310887640375,0.001218913929907343,0.016525452407178755,MSFT
56,10,10,62,75,0.0001,0.018775,0.000855718029457109,0.0010255705527668245,0.008574416271286942,0.0011214956427243827,0.0007797133780903016,0.013979229885439202,NEE
57,10,17,75,62,0.0001,0.0001,0.004874055204112044,0.003386735254030988,0.04041864963251566,0.0032117654588670786,0.0012636854828879,0.02647565425129134,NFLX
58,10,21,75,75,7.50025e-05,0.0001,0.0014284806678450932,0.0008794414360045636,0.013899700655639433,0.002343093370316798,0.00084542156401246,0.01692790129975435,NKE
59,10,25,68,68,5.0005000000000007e-05,0.006325000000000001,0.0036141265877518256,0.0028861146189501524,0.029998818260930843,0.0022335323022042884,0.001350277403928788,0.024472191473778097,NOW
60,10,25,68,75,0.0001,0.0001,0.0012237206622323581,0.0005285403771495981,0.017060667869972217,0.003546412486107991,0.0023580861611770137,0.02779352604951358,NVDA
61,10,13,75,68,0.0001,0.0001,0.001208413760708065,0.001139324033802478,0.015421342067412932,0.0015972643783996796,0.0006182097149310356,0.016017335147574783,NVO
62,10,25,62,50,0.0001,0.0001,0.0011526201092974858,0.0009233632239390048,0.008490614063390736,0.0008133293638686875,0.0002865283320161759,0.011819109168274973,NVS
63,10,10,75,68,5.0005000000000007e-05,0.0001,0.0009719716068550319,0.0007106010479498112,0.01377006390137177,0.0007865822538110692,0.0005187504106582338,0.015981897696969685,ORCL
64,25,25,75,68,7.50025e-05,0.0001,-8.436984633015252e-06,0.0005692648733075869,0.007760545874873913,0.00039159956159354225,0.0005638331960146946,0.011675334980824017,PEP
65,10,21,56,56,0.0001,0.0001,0.0011259740805733504,0.0009738900733747771,0.009564666828141772,0.0010071147554848235,0.0004813720038167159,0.01390785674817008,PFE
66,10,13,68,75,7.50025e-05,0.0001,0.0007009555713076438,0.0005496519771533333,0.009406478634236711,0.0010952002369857131,0.0005388758926541995,0.011415376831280343,PG
67,10,25,68,50,5.0005000000000007e-05,0.006325000000000001,-0.0002745304886733309,0.00012818299299342402,0.01032815281980104,0.0013573527553499905,0.00047173702312222946,0.01443405643312133,PM
68,10,10,62,75,7.50025e-05,0.01255,-0.0005460708315435501,-0.00039739598523192175,0.014636010566244676,0.0007885375960449847,1.2312678392448323e-05,0.020084446426593492,PTR
69,10,10,50,50,1e-08,0.0001,,,,0.0010693954696114256,0.0008847548435018196,0.022799323434728236,PYPL
70,10,25,56,75,0.0001,0.006325000000000001,0.0006287585677597653,0.0005351976742398588,0.013106217265832665,0.0026126840169391446,0.0007520975376109534,0.021852220348510355,QCOM
71,13,17,62,75,7.50025e-05,0.0001,0.0010989173566710306,0.00038071624254761396,0.01990942030571064,0.0019161741718402394,0.000618262893982329,0.020828399220135393,RIO
72,10,17,68,50,2.5007500000000004e-05,0.0001,0.0012809665150081999,0.0007832827940209608,0.011048888808721465,0.001101563930162672,0.00036418204369302425,0.017052871117763203,RTX
73,10,21,50,50,0.0001,0.0001,0.0008377065577516805,0.0006044277754448122,0.010377675127388316,0.0010963216587660885,0.0004874593343662667,0.012787368242242757,RY
74,10,25,56,50,7.50025e-05,0.01255,0.0008622212286189748,0.0005707624137883411,0.014300995020143117,0.000977058287778669,0.00038165745187726405,0.016206750079012542,SAP
75,10,17,56,56,0.0001,0.0001,0.0018033307472056772,0.0016054584035151455,0.01628132216373156,0.0014481862196439735,0.0008468722160601286,0.020720107468735073,SCHW
76,13,17,75,62,0.0001,0.0001,0.000896587047973501,0.0008676263383532213,0.014008108352372338,0.00014784085682445776,0.0002668404920508823,0.013879591592372587,SNY
77,10,25,75,56,7.50025e-05,0.0001,0.000760535605952699,-8.516750838283935e-05,0.023808284428686797,0.001329211763336183,0.0010783427773198113,0.019196321626370028,SONY
78,10,25,62,68,0.0001,0.0001,9.73402944758659e-05,0.0004260855862222685,0.009468951386627636,0.0009467389391280679,0.0001590403595068975,0.013337784320931126,T
79,10,21,56,62,0.0001,0.0001,0.0002874182654602686,0.00042730225499323183,0.008658569327342184,0.0013880826943510984,0.0005525302090867511,0.013648751762973296,TD
80,10,25,75,75,0.0001,0.018775,0.002168452532011717,0.00082749620248517,0.01428073930712459,0.0005983631073661018,0.0003727090891767473,0.012859830242550349,TM
81,21,25,75,56,1e-08,0.0001,0.0022969761420805162,0.0017166204530645677,0.013118050052705917,0.0007835907654180153,0.0008516193306397587,0.01504504768543442,TMO
82,10,25,68,68,0.0001,0.0001,0.0038498080477754318,0.001690220378265648,0.03146688947581151,0.001117787716035463,0.0008359416569169261,0.017733984783352228,TMUS
83,10,17,75,56,7.50025e-05,0.0001,0.0056730612098157655,0.0043051069555625,0.037906278503919165,0.00683726245010748,0.0020843481077096266,0.034329440677816604,TSLA
84,10,10,62,62,7.50025e-05,0.0001,0.0004179683325192472,0.0006573088159110621,0.015454411870325242,0.001715676714271909,0.001237289120405,0.01829112574770401,TSM
85,10,25,75,75,7.50025e-05,0.0001,0.0010254375501385644,0.0005282454751043985,0.012744493767360256,0.0006636992964565952,0.00037635537006127403,0.01862970497844115,TTE
86,13,25,56,62,0.0001,0.006325000000000001,0.00143745638899487,0.000766847613614379,0.013639742460896193,0.0006702705232622973,0.000916940257185167,0.017548108073552733,TXN
87,10,25,68,75,7.50025e-05,0.018775,0.0010422575050734108,0.0006178403651358214,0.009950544801303435,0.0009210600278808067,0.0003419266263074567,0.013615474827165349,UL
88,10,17,62,56,5.0005000000000007e-05,0.0001,0.0007983983061354546,0.000714051823361983,0.01325598278876084,0.0015381605093951662,0.0011155311958635503,0.01637822203165386,UNH
89,10,13,62,68,7.50025e-05,0.0001,0.0013110453653461041,0.001080345991679719,0.012112200579336305,0.0017396882636771683,0.0007334452138976305,0.016253058739082834,UNP
90,10,17,75,75,0.0001,0.0001,0.000749431632473676,0.0006053935959306557,0.009170092290171404,0.0024444927048358996,0.0006225559843623766,0.015331227066737991,UPS
91,10,17,68,62,0.0001,0.018775,0.0015812962566112286,0.001458041909439229,0.013353845788208,0.0011572730079189646,0.0008380394325474539,0.01580815494620038,V
92,10,25,68,75,2.5007500000000004e-05,0.0001,0.0003189888829141073,0.000676010119403634,0.01028900825743505,0.0004346397724073254,0.0002949172739347812,0.011064817758269825,VZ
93,10,13,68,75,7.50025e-05,0.018775,0.0013072525199409807,0.0009562941112504958,0.011669140667783085,0.0010520670143188402,0.00039818847771382857,0.019187127043352358,WFC
94,10,21,68,50,0.0001,0.0001,0.00020003940072543097,0.0005404472374861789,0.009054449821887219,0.0012124247970553457,0.0004865764125167262,0.012965742511849041,WMT
95,10,25,62,75,0.0001,0.0001,0.0003485582790151967,0.0003403321805372426,0.009034502133444939,0.0014078171841872958,0.00022060271461752886,0.017038170017669486,XOM
