,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
0,17,17,62,62,0.0167,3.3e-05,-0.0006390380034840241,0.00031091775296343506,0.018389481038028885,-0.00018309642870043333,0.0012962442040995849,0.017771828432068662,AAPL
1,19,19,62,65,0.0167,3.3e-05,0.0019297870038265965,0.0016556807220635943,0.015622042273992514,0.0005671694257492025,0.0008282209015899355,0.017550399371708412,ABBV
2,19,17,62,62,0.0167,3.3e-05,0.0007175858079587115,0.0008851882638617551,0.01103092542578816,0.00017102171352702895,0.0007316859446477524,0.014804102426117566,ABT
3,17,17,65,62,0.0167,3.3e-05,0.00010406179701720883,0.0009016293739016602,0.013482712979953616,0.00012939129911520423,0.0008511635727474962,0.014728918033273593,ACN
4,17,17,62,62,0.0167,3.3e-05,0.0030997296141984953,0.0016030857109055475,0.015620942963004203,-0.0008735506147263899,0.0011107346604451393,0.019201026703728467,ADBE
5,19,17,65,62,0.0167,3.3e-05,0.0033092690611742034,0.001024118130846452,0.015073235689791388,0.0009623593115870236,0.001316028557941762,0.02408126355068711,AMAT
6,17,19,62,62,0.0167,3.3e-05,0.0009811424458256472,-0.0007880889896240108,0.03337694907983953,-0.0006101200099364892,0.0023806961325431547,0.03730990976727099,AMD
7,19,19,62,62,0.0167,3.3e-05,0.00099959292773756,0.0014083564952459577,0.014624315882271062,0.0007422999451294373,0.0005227244603478938,0.01606702001626048,AMGN
8,17,19,65,65,0.0167,3.3e-05,0.003658901462494144,0.0014730434447026036,0.01876833353386982,0.0008902006575726886,0.0012615194650287644,0.019349902852798435,AMZN
9,17,19,62,62,0.0167,3.3e-05,0.0010169861726629828,0.0020202872291107473,0.022185247248241478,0.0022319162842967264,0.0012405312142487544,0.020733924110656405,ASML
10,19,17,62,62,0.0167,3.3e-05,0.0022195857012954753,0.0012919288611576562,0.020073931524483373,0.0010370883308460299,0.0014880255419040783,0.022037355492369556,AVGO
11,17,19,62,62,0.0167,3.3e-05,0.0011781024225000062,0.0011636888697976382,0.012178473599952071,-0.0019129277227302145,0.000629652244492907,0.019214260749782722,AXP
12,19,19,62,62,0.0167,3.3e-05,0.0006733625823258002,0.0010481034875113458,0.009978240381093954,-0.0001459950816466446,0.0005560873349533742,0.01602500125836317,AZN
13,17,19,62,62,0.0167,3.3e-05,0.002200189785288044,0.0012429846123463326,0.01314869597712992,-0.0019952908844339035,0.0006252193007056898,0.024997691738964208,BA
14,17,17,62,62,0.0167,3.3e-05,,,,-0.0013110590675442456,0.0003793635233743483,0.022480671624457507,BABA
15,19,17,62,62,0.0167,3.3e-05,,0.0015902828945907794,0.01919531087228369,-0.0006174360066989429,0.0007780067010108576,0.019791914583520996,BAC
16,19,19,65,62,0.0167,3.3e-05,0.000325863506265102,5.0410993483537204e-05,0.015260964182214308,-0.000629496139471496,0.00039642581957328196,0.021383652405923936,BHP
17,19,19,62,62,0.0167,3.3e-05,0.0033083100180645066,0.0010852607281334019,0.014329189724771468,-0.00016319071558599797,0.0006960247155339474,0.01672166560822701,BLK
18,17,19,65,62,0.0167,3.3e-05,0.002015404767040689,0.0012442061913632402,0.01306966610597225,-0.0021959711322590628,0.0003498462741156536,0.01570170461807143,BMY
19,19,19,62,62,0.0167,3.3e-05,0.004364060753921011,0.0017939859280152704,0.018037475473244045,0.0003685640766181458,0.0011005112351628616,0.020007017364825404,BX
20,17,19,65,65,0.0167,3.3e-05,0.004430810021552824,0.0008999593282235313,0.01822978148008515,-0.0012008886891560194,0.00043595222904526786,0.0207647861337014,C
21,19,19,62,62,0.0167,3.3e-05,0.0034106710542150223,0.0013000044529539233,0.012356038006119913,-0.000497795029288197,0.0004809708880299975,0.01512833861463069,CMCSA
22,17,19,62,62,0.0167,3.3e-05,-0.0012987306852000255,0.000516523733171246,0.010501368810558322,-0.0035683173343411547,0.0005813197969076552,0.02452976304249096,COP
23,19,19,65,62,0.0167,3.3e-05,0.0011462708735987986,0.000851075543645469,0.009982849749739826,0.0007471351975150128,0.0009092143148328794,0.012572984649026578,COST
24,17,19,62,62,0.0167,3.3e-05,0.001779473529266271,0.001574121285220779,0.020965305233562038,-0.000787386559904663,0.0007898923042557578,0.02125378738499517,CRM
25,17,17,62,62,0.0167,3.3e-05,0.00042181594722664816,0.000416734905757326,0.016094479712856838,0.0002590666095247351,0.0007153323322403371,0.015727935243723165,CSCO
26,19,17,65,62,0.0167,3.3e-05,0.001088618445264321,0.0010773936460244278,0.010470625557819593,-0.001434975940393056,0.0004002953717953544,0.01590436444220782,CVS
27,17,17,62,65,0.0167,3.3e-05,0.0005723961545667831,0.00029188604543675147,0.009823554601367728,-4.339248841073876e-05,0.00042577494843793856,0.018792510409499242,CVX
28,17,19,62,62,0.0167,3.3e-05,-0.0004408734367532363,0.00019071092278668734,0.012351334397129933,-0.00018780895639601463,0.0009722007916131951,0.017950089122983976,DE
29,17,19,62,65,0.0167,3.3e-05,0.004342956989723483,0.0007646131747001836,0.010810421044354701,-0.0005139699409339446,0.00041118663114147894,0.01286929530376851,DEO
30,17,17,62,62,0.0167,3.3e-05,0.0014240659261352262,0.0007817757807409428,0.011165453984718477,0.0006441644408579468,0.0008714486946373776,0.01341478357310486,DHR
31,19,19,62,62,0.0167,3.3e-05,0.001603641591668499,0.0014088489895966152,0.011787875746978031,-0.0010231860458648988,0.0004949284976996622,0.016305240003829612,DIS
