,upper_short,lower_short,upper_long,lower_long,upper_p,lower_p,training_returns,training_benchmark_returns,training_benchmark_std,returns,benchmark_returns,benchmark_std,ticker
17,3,35,50,60,0.0062500075,0.0025000075,0.0011539690239122033,0.0010852607281334019,0.014329189724771468,-0.0016284892709068082,0.0006960247155339474,0.01672166560822701,BLK
18,11,19,70,90,0.012500005,1e-08,0.0009213246845742362,0.0012442061913632402,0.01306966610597225,-0.005264795285917845,0.0003498462741156536,0.01570170461807143,BMY
19,11,35,90,50,0.0062500075,0.0025000075,0.003851202684680213,0.0017939859280152704,0.018037475473244045,-0.0014704253712617508,0.0011005112351628616,0.020007017364825404,BX
20,11,35,50,50,0.025,0.0075000025,0.0013461564952985975,0.0008999593282235313,0.01822978148008515,-0.002832641217960858,0.00043595222904526786,0.0207647861337014,C
21,11,35,60,70,1e-08,0.01,0.0029707893853502644,0.0013000044529539233,0.012356038006119913,0.00045935932494227307,0.0004809708880299975,0.01512833861463069,CMCSA
22,11,11,80,80,0.0187500025,1e-08,-0.0015925010782254863,0.000516523733171246,0.010501368810558322,-0.002697966601293955,0.0005813197969076552,0.02452976304249096,COP
23,35,19,50,80,0.025,1e-08,0.0013278414711423478,0.000851075543645469,0.009982849749739826,0.00036871170669451614,0.0009092143148328794,0.012572984649026578,COST
24,27,35,60,60,0.0187500025,0.0025000075,0.001977869654506442,0.001574121285220779,0.020965305233562038,-0.0008214010807374443,0.0007898923042557578,0.02125378738499517,CRM
25,19,27,50,50,0.0187500025,0.0025000075,0.0013463117383675268,0.000416734905757326,0.016094479712856838,0.00047768744174615145,0.0007153323322403371,0.015727935243723165,CSCO
26,11,35,90,80,0.0187500025,0.0025000075,0.0014896067986603595,0.0010773936460244278,0.010470625557819593,-0.001158573267238267,0.0004002953717953544,0.01590436444220782,CVS
27,11,27,90,90,0.0062500075,1e-08,0.0003174635514410885,0.00029188604543675147,0.009823554601367728,-0.003387336477384682,0.00042577494843793856,0.018792510409499242,CVX
28,11,19,50,90,0.0062500075,1e-08,0.0001935815572479846,0.00019071092278668734,0.012351334397129933,-0.0005794723423676136,0.0009722007916131951,0.017950089122983976,DE
29,11,35,80,50,0.025,0.0075000025,0.0007180267967185985,0.0007646131747001836,0.010810421044354701,-0.0011776458228737784,0.00041118663114147894,0.01286929530376851,DEO
30,11,35,70,60,0.0062500075,0.0025000075,0.00261830401491949,0.0007817757807409428,0.011165453984718477,0.0008802865238875079,0.0008714486946373776,0.01341478357310486,DHR
31,11,35,50,80,0.012500005,0.0025000075,0.00031497014497949307,0.0014088489895966152,0.011787875746978031,-0.0009322096380803449,0.0004949284976996622,0.016305240003829612,DIS
32,3,27,50,70,0.0187500025,0.0025000075,0.0021943496231709323,0.0019196778943640466,0.033970526307271376,-0.00658140314423618,0.0007612005722956071,0.020863243290345192,FB
33,11,27,80,50,0.0062500075,1e-08,0.0018563100678887932,0.0014359197605825266,0.013781877567846598,-0.0018174268219933777,0.0008647764645062925,0.01646465337051219,GOOG
34,11,27,80,50,0.0062500075,1e-08,0.001856310827564039,0.0014359197005968233,0.013781877149748677,-0.0016998064445845524,0.0008619497178595093,0.016445485629419106,GOOGL
35,11,35,60,80,0.0062500075,0.0025000075,0.003541455685055082,0.0008598941658252812,0.015236534788135525,-0.0011117029385882822,0.0005967079359051891,0.018076176278067076,GS
36,11,27,70,50,0.0187500025,0.0025000075,0.0010419462950546359,0.0011482760680728665,0.011374730842067438,-0.000839321787091458,0.0009437701929281379,0.014810261580575855,HD
37,11,35,70,50,0.0187500025,0.005000005,-0.0001247572185115113,8.776866328813227e-05,0.0198884872450138,-0.0023823822037836724,0.0008780231622809894,0.018215841073550915,HDB
38,19,35,90,60,0.025,0.0025000075,0.0013131061486767084,0.0010510457746168596,0.011693340279302022,-0.00024080913867054188,0.0005401163202885496,0.014479522939070637,HON
39,11,11,60,50,1e-08,1e-08,0.0011129971717164988,0.0005963035304925367,0.01206467139600812,-0.0005940327489575381,0.00012723424219426065,0.014938779259169407,HSBC
40,11,35,60,70,0.012500005,0.0025000075,0.00045565904822320095,4.0213629974978877e-05,0.0110817751028306,-0.0017999106158542975,0.00010638618488643467,0.015167336127510435,IBM
41,11,11,90,60,0.025,1e-08,-0.00031948673631607865,5.1143688870230066e-05,0.013260000282153704,-0.0006744136941792811,0.0005987914033712543,0.01956982292722577,INTC
42,19,19,70,60,0.0062500075,0.01,-0.00016065049746560867,0.0006256118336969933,0.013000554686227399,0.0005192898958501677,0.0011250270327076107,0.01781383044119155,INTU
43,3,3,50,50,1e-08,1e-08,,,,-0.0021861032636676736,0.0010087212435391608,0.027475195036497042,JD
44,11,19,90,80,0.0187500025,1e-08,0.001690559877920549,0.000859522048657082,0.007516441658547529,-0.0007344341814291994,0.0004595471023200684,0.011477342402286227,JNJ
45,27,19,60,50,0.0187500025,1e-08,0.001965346190604441,0.0010296774542661938,0.015032871901701621,-0.005291989701908528,0.0007391321103470892,0.017253292203772207,JPM
46,3,11,90,60,0.012500005,1e-08,-0.0006918130376558977,0.0003167347131425092,0.009443109582393827,-0.007120224189333151,0.0004499148136556969,0.011430053499670944,KO
47,11,27,70,50,0.0187500025,0.0025000075,,0.00043221408651280093,0.009692558949433328,-0.00042174727790970554,0.0006087232357626032,0.014085094915331926,LIN
48,3,19,50,60,0.0062500075,1e-08,0.0004650070092783738,0.0010264769712352148,0.011262913616458974,-0.007930109341659839,0.0009362894186867732,0.016666435598244274,LLY
49,11,27,80,70,0.025,0.0025000075,0.0015086617679447812,0.0012284802715603756,0.015610385608158417,-0.0017539561601692965,0.0010075049031659574,0.01790973406962061,LOW
50,3,27,50,80,1e-08,1e-08,0.00148806561189549,0.001376769656837841,0.013059748726329087,-0.006854043305849056,0.0009633941889691479,0.01747703372705281,MA
51,3,11,90,80,0.0187500025,1e-08,5.661569911119812e-05,6.41185299515624e-05,0.008163162629796083,-0.005248810816641725,0.0006715999472379677,0.013050663398931248,MCD
52,11,27,50,50,0.025,0.0025000075,0.00229434129448233,0.0009065158113465474,0.010802261200378643,-0.0011096635253208676,0.0004667128541000655,0.014381360328450174,MDT
53,3,11,60,50,0.012500005,1e-08,0.0003398777677587181,0.0009700611097080279,0.010620027557340223,-0.004744874815323631,0.0003965354474734189,0.013721881570596952,MRK
54,3,35,70,80,0.012500005,0.0025000075,0.003917709718928103,0.001092134900386898,0.020772806410994295,-0.0026185472084824515,0.000871783931847638,0.019901255775849475,MS
55,27,11,60,50,0.012500005,1e-08,0.00031565798424586363,0.000585666317820351,0.01442554940092287,0.0018952314446132419,0.001218913929907343,0.016525452407178755,MSFT
56,11,11,90,50,0.025,1e-08,0.0008154841157274632,0.0010255705527668245,0.008574416271286942,-0.0044028063896669216,0.0007797133780903016,0.013979229885439202,NEE
57,11,27,50,90,1e-08,0.0025000075,0.004499946462923968,0.003386735254030988,0.04041864963251566,0.0008764011005078873,0.0012636854828879,0.02647565425129134,NFLX
58,11,19,80,90,0.0062500075,1e-08,0.001342157795256686,0.0008794414360045636,0.013899700655639433,0.0023020710054745507,0.00084542156401246,0.01692790129975435,NKE
